sale_year,sale_month,category,revenue,profit
2026,1,BAKING ESSENTIALS,1161.0,183.4
2026,1,BISCUITS,1035.0,142.64
2026,1,BREAD,169.0,21.0
2026,1,CAKE BAR,27.0,3.9
2026,1,CANDY,1779.0,201.16
2026,1,CANNED GOODS,506.0,65.9
2026,1,CANNED MILK,590.0,74.73
2026,1,chip,241.0,70.2
2026,1,CHIPS,1120.0,194.95
2026,1,CIGARETTES,1516.0,82.6
2026,1,clasic,64.0,16.0
2026,1,COFFEE,877.0,153.0
2026,1,CONDIMENTS,315.0,45.1
2026,1,crackers,65.0,15.0
2026,1,DEODORANT,27.0,4.2
2026,1,DETERGENT,497.5,76.37
2026,1,DIAPERS,144.0,18.0
2026,1,DISH WASHING,117.0,17.8
2026,1,DRINK,6184.0,1053.07
2026,1,EGG,610.0,61.0
2026,1,FEMALE HYGEINE,301.0,58.5
2026,1,FROZEN FOODS,318.0,26.0
2026,1,ICE CREAM,76.0,21.42
2026,1,LIQUOR,353.0,29.75
2026,1,LPG,2480.0,260.0
2026,1,MEDICINE,21.0,4.5
2026,1,MILK,2230.0,377.26
2026,1,misc,435.0,125.65
2026,1,none,135.0,25.0
2026,1,NOODLES,449.0,67.64
2026,1,NUTS,14.0,2.52
2026,1,oil,1230.0,120.0
2026,1,Paper Supplies,150.0,14.0
2026,1,PERSONAL HYGIENE,344.0,58.23
2026,1,PLASTIC PRODUCTS,861.0,211.21
2026,1,POWDER SOAP,15.0,5.0
2026,1,POWDERED MILK DRINK,677.0,109.9
2026,1,Prepaid Load,274.0,13.7
2026,1,rice,5456.0,660.8
2026,1,SCHOOL SUPPLIES,188.0,22.6
2026,1,SEASONINGS,3752.0,521.75
2026,1,SHAMPOO,475.0,81.55
2026,1,SKIN CARE,291.0,91.0
2026,1,smoke,21.0,2.1
2026,1,SPONGE,46.0,12.0
2026,1,TBA,730.0,189.13
2026,1,tools,17.0,17.0
2026,1,twin jumbo pack,36.0,6.0
2025,3,baby saop,25.0,25.0
2025,3,BAKING ESSENTIALS,30260.0,4415.75
2025,3,BATTERY,2720.0,339.76
2025,3,beauty product,30.0,5.0
2025,3,BISCUITS,29999.0,4221.15
2025,3,BREAD,56983.0,6063.5
2025,3,brooms,188.0,188.0
2025,3,CAKE BAR,261.0,42.88
2025,3,can,108.0,15.0
2025,3,CANDY,26108.0,5134.3
2025,3,CANNED GOODS,31172.0,3691.07
2025,3,CANNED MILK,15359.0,1915.79
2025,3,CEREAL,2092.0,274.3
2025,3,chip,48.0,6.6
2025,3,CHIPS,26247.0,3701.62
2025,3,CIGARETTES,138393.5,10526.6
2025,3,clasic,1724.0,431.0
2025,3,CLEANING SOLUTION,453.0,148.6
2025,3,COFFEE,19560.5,3348.5
2025,3,colgate,160.0,160.0
2025,3,COLOGNE,463.0,56.67
2025,3,CONDIMENTS,19744.0,2442.2
2025,3,container,75.0,10.0
2025,3,corn,72.0,21.0
2025,3,COTTON,90.0,20.25
2025,3,crackers,3118.0,732.4
2025,3,creamer,493.0,0.0
2025,3,DEODORANT,1581.0,230.9
2025,3,DETERGENT,27898.0,4507.41
2025,3,DIAPERS,9097.0,1163.63
2025,3,DISH WASHING,8419.0,1180.11
2025,3,dishwashing paste,285.0,285.0
2025,3,DRINK,125477.0,21303.48
2025,3,eectrical,44.0,12.0
2025,3,EGG,18679.0,3176.4
2025,3,electrical,720.0,103.0
2025,3,ELECTRONICS,120.0,16.0
2025,3,FEMALE HYGEINE,5621.0,1019.26
2025,3,Food Enhancer,145.0,18.7
2025,3,FROZEN FOODS,9354.0,1175.0
2025,3,fuel,595.0,205.0
2025,3,HAIR DYE,921.0,166.4
2025,3,Hardware,18.0,10.0
2025,3,home decor,36.0,18.5
2025,3,ICE CREAM,22396.0,5009.7
2025,3,jelly,923.0,157.23
2025,3,kitchen,156.0,66.0
2025,3,LIGHTER,315.0,147.0
2025,3,LIQUOR,50018.0,5124.03
2025,3,lotion,365.0,79.15
2025,3,LPG,6200.0,650.0
2025,3,marsmallows,299.0,65.0
2025,3,MEDICINE,3620.0,869.59
2025,3,MILK,22712.0,2596.98
2025,3,MILK FORMULA,12660.0,1106.76
2025,3,misc,31022.0,7915.2
2025,3,nescafe,18.0,18.0
2025,3,none,5226.0,970.0
2025,3,NOODLES,16410.5,2521.34
2025,3,NUTS,4069.0,643.94
2025,3,OFFICE SUPPLIES,2561.0,861.62
2025,3,OIL,14548.0,1592.16
2025,3,PANCAKE,72.0,10.0
2025,3,paper plate,891.0,216.0
2025,3,Paper Supplies,3454.0,815.4
2025,3,PARTY NEEDS,297.0,68.5
2025,3,peanuts,304.0,82.5
2025,3,PERSONAL HYGIENE,35713.0,5996.33
2025,3,Pesticide,1194.0,174.68
2025,3,PLASTIC PRODUCTS,32044.0,6491.97
2025,3,PLATE,2250.0,626.25
2025,3,POWDER SOAP,230.0,40.0
2025,3,POWDERED FRUIT DRINK,8100.0,946.97
2025,3,POWDERED MILK DRINK,24118.0,3609.68
2025,3,Prepaid Load,5186.0,259.3
2025,3,rice,13866.0,1794.5
2025,3,sardines,130.0,22.0
2025,3,SASSY,35.0,10.0
2025,3,sauces,192.0,192.0
2025,3,SCHOOL SUPPLIES,7335.0,1415.25
2025,3,SEASONINGS,30494.5,5064.15
2025,3,Sewing Essentials,60.0,12.0
2025,3,SHAMPOO,10587.5,1884.36
2025,3,SIMCARD,490.0,112.0
2025,3,SKIN CARE,471.0,250.74
2025,3,SOAP,4061.0,737.9
2025,3,STELL,20.0,5.0
2025,3,TBA,54714.0,14453.11
2025,3,TBA2,49.0,5.5
2025,3,TISSUE,408.0,54.0
2025,3,tools,42.0,22.0
2025,3,toys,416.0,104.0
2025,3,tubs,108.0,16.0
2025,3,twin jumbo pack,542.5,542.5
2025,3,WATER ,102.0,24.72
2025,3,WAX,518.0,59.25
2025,3,whisky,3605.0,420.0
2025,3,zest.o,238.0,-2002.0
2025,4,baby saop,50.0,50.0
2025,4,BAKING ESSENTIALS,17856.0,2652.97
2025,4,BATTERY,2111.0,307.81
2025,4,BISCUITS,19966.0,3006.86
2025,4,BREAD,53568.0,5667.8
2025,4,brooms,188.0,188.0
2025,4,CAKE BAR,220.0,45.71
2025,4,can,216.0,31.0
2025,4,CANDY,20552.0,4742.41
2025,4,CANNED GOODS,25523.0,2964.81
2025,4,CANNED MILK,13072.0,1664.52
2025,4,CEREAL,1902.0,278.3
2025,4,chip,96.0,13.2
2025,4,CHIPS,17541.0,2417.78
2025,4,CIGARETTES,66539.0,5096.35
2025,4,clasic,1852.0,463.0
2025,4,CLEANING SOLUTION,743.0,124.5
2025,4,COFFEE,11878.5,2181.47
2025,4,COLOGNE,96.0,11.4
2025,4,CONDIMENTS,13190.0,1591.68
2025,4,cookies,190.5,24.5
2025,4,corn,2430.0,367.0
2025,4,COTTON,99.0,15.75
2025,4,crackers,3280.0,755.2
2025,4,creamer,232.0,0.0
2025,4,DEODORANT,1093.0,151.5
2025,4,DETERGENT,21976.0,3626.65
2025,4,DIAPERS,8071.0,967.5
2025,4,DISH WASHING,5767.0,847.75
2025,4,dishwashing paste,45.0,45.0
2025,4,DRINK,89903.0,13502.38
2025,4,eectrical,22.0,6.0
2025,4,EGG,10727.0,1964.7
2025,4,electrical,644.0,70.0
2025,4,ELECTRONICS,69.0,22.0
2025,4,everkeen,52.0,52.0
2025,4,fabric,100.0,0.0
2025,4,FEMALE HYGEINE,2808.0,493.56
2025,4,Food Enhancer,246.0,42.0
2025,4,FROZEN FOODS,4940.0,629.25
2025,4,fuel,1780.0,623.0
2025,4,HAIR DYE,414.0,46.2
2025,4,Hardware,204.0,46.0
2025,4,home decor,216.0,111.0
2025,4,ICE CREAM,19830.0,5241.89
2025,4,jelly,610.0,103.76
2025,4,LIGHTER,90.0,42.0
2025,4,LIQUOR,16496.0,1615.15
2025,4,lotion,35.0,9.0
2025,4,LPG,1240.0,130.0
2025,4,made in china,32.0,28.0
2025,4,marlboro,120.0,120.0
2025,4,marsmallows,28.0,8.0
2025,4,MEDICINE,1611.0,398.69
2025,4,MILK,19494.0,2275.28
2025,4,MILK FORMULA,8470.0,712.04
2025,4,misc,18333.5,4309.025
2025,4,MOUTH WASH,70.0,9.26
2025,4,none,3591.0,665.0
2025,4,NOODLES,14414.5,2192.67
2025,4,NUTS,2051.0,359.89
2025,4,OFFICE SUPPLIES,1552.0,437.17
2025,4,OIL,8568.0,978.35
2025,4,Paper Supplies,1487.0,378.5
2025,4,PARTY NEEDS,39.0,9.5
2025,4,peanuts,200.0,60.4
2025,4,pen,15.0,5.0
2025,4,PERSONAL HYGIENE,21041.5,3759.59
2025,4,Pesticide,1635.0,212.2
2025,4,PLASTIC PRODUCTS,13165.0,3074.32
2025,4,PLATE,174.0,44.1
2025,4,POWDER SOAP,413.0,138.5
2025,4,POWDERED FRUIT DRINK,8356.0,1078.32
2025,4,POWDERED MILK DRINK,18699.5,2744.2
2025,4,Prepaid Load,3709.0,185.45
2025,4,rice,7018.0,903.2
2025,4,sardines,25.0,3.5
2025,4,SASSY,70.0,20.0
2025,4,sauces,160.0,160.0
2025,4,SCHOOL SUPPLIES,2638.0,612.75
2025,4,SEASONINGS,17854.5,2965.04
2025,4,Sewing Essentials,45.0,9.0
2025,4,SHAMPOO,7493.5,1314.0
2025,4,SIMCARD,135.0,36.0
2025,4,SKIN CARE,444.0,272.83
2025,4,smoke,504.0,50.4
2025,4,soap,4074.0,728.0
2025,4,soy sauce,147.0,0.0
2025,4,tang,21.0,21.0
2025,4,TBA,27908.25,5986.5
2025,4,TISSUE,40.0,4.8
2025,4,tools,34.0,34.0
2025,4,tothpick,66.0,21.0
2025,4,twin jumbo pack,630.0,630.0
2025,4,WATER ,1800.0,103.0
2025,4,WAX,299.0,46.9
2025,4,whisky,1133.0,132.0
2025,5,baby saop,100.0,100.0
2025,5,BAKING ESSENTIALS,40269.0,5540.29
2025,5,BATTERY,975.0,126.84
2025,5,beer,42.0,24.0
2025,5,BISCUITS,28395.0,3524.5
2025,5,BREAD,49632.0,5360.23
2025,5,brooms,95.0,25.0
2025,5,CAKE BAR,157.0,20.25
2025,5,CANDY,29627.0,4865.49
2025,5,CANNED GOODS,31729.0,3768.38
2025,5,CANNED MILK,24963.0,3001.58
2025,5,CEREAL,1501.0,204.95
2025,5,chip,56.0,7.7
2025,5,CHIPS,29739.0,4418.1
2025,5,CIGARETTES,46744.0,3498.21
2025,5,clasic,1084.0,271.0
2025,5,CLEANING SOLUTION,659.0,104.62
2025,5,COFFEE,23635.0,3295.5
2025,5,COLOGNE,176.0,20.92
2025,5,CONDIMENTS,23722.0,2931.51
2025,5,cookies,57.0,7.2
2025,5,corn,565.0,85.0
2025,5,crackers,2250.0,530.0
2025,5,creamer,290.0,0.0
2025,5,DEODORANT,1261.0,179.0
2025,5,DETERGENT,22169.5,3621.74
2025,5,DIAPERS,7614.0,873.93
2025,5,DISH WASHING,4968.0,707.79
2025,5,dishwashing paste,165.0,165.0
2025,5,DRINK,182428.0,25442.06
2025,5,EGG,30704.0,3754.4
2025,5,electrical,152.0,0.0
2025,5,everkeen,52.0,52.0
2025,5,FEMALE HYGEINE,3629.0,639.23
2025,5,foil,75.0,21.0
2025,5,Food Enhancer,128.0,20.5
2025,5,FROZEN FOODS,17985.0,1616.7
2025,5,fuel,360.0,126.0
2025,5,gulaman,76.0,13.0
2025,5,HAIR DYE,556.0,145.4
2025,5,Hardware,84.0,17.0
2025,5,home decor,36.0,18.5
2025,5,ICE CREAM,17503.0,3496.85
2025,5,jelly,1344.0,230.46
2025,5,LADY S CHOICE,220.0,220.0
2025,5,LIGHTER,165.0,77.0
2025,5,LIQUOR,16312.0,1791.95
2025,5,lotion,171.0,28.3
2025,5,LPG,9920.0,1040.0
2025,5,made in china,16.0,14.0
2025,5,MEDICINE,1461.0,356.64
2025,5,MILK,26555.0,3811.24
2025,5,MILK FORMULA,5734.0,522.93
2025,5,misc,18651.0,3712.85
2025,5,MOUTH WASH,70.0,9.26
2025,5,none,1944.0,360.0
2025,5,NOODLES,31755.0,4785.32
2025,5,NUTS,5674.0,861.66
2025,5,OFFICE SUPPLIES,1157.0,379.0
2025,5,OIL,30462.0,-3406.11
2025,5,Paper Supplies,3332.0,710.7
2025,5,peanuts,1678.0,1387.2
2025,5,pen,30.0,10.0
2025,5,PERSONAL HYGIENE,18467.5,3161.37
2025,5,Pesticide,1871.0,204.4
2025,5,PLASTIC PRODUCTS,30198.0,7355.46
2025,5,PLATE,641.0,164.7
2025,5,POWDER SOAP,245.0,95.45
2025,5,POWDERED FRUIT DRINK,7729.0,847.85
2025,5,POWDERED MILK DRINK,20057.5,3074.53
2025,5,Prepaid Load,2761.0,138.05
2025,5,RICE,95454.0,15330.0
2025,5,sardines,390.0,51.0
2025,5,sauces,352.0,352.0
2025,5,SCHOOL SUPPLIES,1819.0,383.95
2025,5,SEASONINGS,110096.0,15751.77
2025,5,Sewing Essentials,10.0,2.0
2025,5,SHAMPOO,5890.0,1031.54
2025,5,SIMCARD,45.0,12.0
2025,5,SKIN CARE,71.0,36.84
2025,5,smoke,1605.0,149.7
2025,5,SOAP,2771.0,482.55
2025,5,soy sauce,56.0,0.0
2025,5,STELL,20.0,5.0
2025,5,TBA,43685.25,8114.27
2025,5,TISSUE,612.0,113.1
2025,5,tools,74.0,39.0
2025,5,tothpick,23.0,7.0
2025,5,twin jumbo pack,210.0,210.0
2025,5,WATER ,2108.0,201.88
2025,5,WAX,517.0,90.05
2025,5,whisky,1751.0,204.0
2025,5,zest.o,15.0,-145.0
2025,6,baby saop,50.0,50.0
2025,6,BAKING ESSENTIALS,21515.0,3305.04
2025,6,BATTERY,2308.0,311.88
2025,6,beer,28.0,16.0
2025,6,BISCUITS,25284.0,3542.05
2025,6,BREAD,58909.0,6179.6
2025,6,brooms,47.0,47.0
2025,6,CAKE BAR,220.0,44.75
2025,6,can,36.0,5.0
2025,6,CANDY,16774.0,3353.22
2025,6,CANNED GOODS,27860.0,3272.52
2025,6,CANNED MILK,9423.0,1184.59
2025,6,CEREAL,2204.0,296.3
2025,6,chip,96.0,13.2
2025,6,CHIPS,17923.0,2470.33
2025,6,CIGARETTES,70564.0,4593.91
2025,6,clasic,1516.0,379.0
2025,6,CLEANING SOLUTION,853.5,242.46
2025,6,COFFEE,13702.5,2448.76
2025,6,COLOGNE,286.0,34.64
2025,6,CONDIMENTS,14763.5,1686.63
2025,6,cookies,95.0,12.0
2025,6,corn,2045.0,309.0
2025,6,crackers,4147.0,966.2
2025,6,creamer,261.0,0.0
2025,6,DEODORANT,603.0,89.7
2025,6,DETERGENT,21248.0,3585.37
2025,6,DIAPERS,13336.0,1567.35
2025,6,DISH WASHING,5670.83,749.36
2025,6,dishwashing paste,135.0,135.0
2025,6,DRINK,77689.0,10783.16
2025,6,EGG,11510.0,2031.0
2025,6,electrical,580.0,75.0
2025,6,ELECTRONICS,80.0,9.0
2025,6,everkeen,78.0,78.0
2025,6,FEMALE HYGEINE,3558.0,614.63
2025,6,foil,25.0,7.0
2025,6,Food Enhancer,59.0,10.5
2025,6,FROZEN FOODS,4603.0,622.75
2025,6,HAIR DYE,308.0,67.8
2025,6,Hardware,156.0,28.0
2025,6,ICE CREAM,18459.0,3458.34
2025,6,jelly,585.0,102.51
2025,6,Kitchen Wares,119.0,10.53
2025,6,LIGHTER,210.0,98.0
2025,6,LIQUOR,19142.0,1978.04
2025,6,lotion,103.0,18.65
2025,6,LPG,11160.0,1170.0
2025,6,made in china,185.0,77.0
2025,6,marlboro,45.0,45.0
2025,6,MEDICINE,2081.0,493.44
2025,6,MILK,22806.0,4804.05
2025,6,MILK FORMULA,9606.0,772.17
2025,6,misc,17364.0,3314.0
2025,6,none,2619.0,485.0
2025,6,NOODLES,16495.0,2413.87
2025,6,NUTS,2124.0,342.37
2025,6,OFFICE SUPPLIES,1545.0,468.32
2025,6,OIL,6169.0,748.77
2025,6,paper plate,99.0,24.0
2025,6,Paper Supplies,1989.0,501.85
2025,6,peanuts,568.0,547.4
2025,6,pen,30.0,10.0
2025,6,PERSONAL HYGIENE,21894.0,3498.54
2025,6,Pesticide,2138.0,290.5
2025,6,PLASTIC PRODUCTS,10324.0,2129.7
2025,6,PLATE,406.0,102.9
2025,6,POWDER SOAP,313.0,197.15
2025,6,POWDERED FRUIT DRINK,5281.0,643.64
2025,6,POWDERED MILK DRINK,18705.5,2671.13
2025,6,Prepaid Load,3090.0,154.5
2025,6,RICE,4065.0,474.4
2025,6,sardines,265.0,37.0
2025,6,SCHOOL SUPPLIES,4109.0,1011.9
2025,6,SEASONINGS,15539.0,2657.49
2025,6,Sewing Essentials,20.0,4.0
2025,6,SHAMPOO,5803.0,1028.26
2025,6,SKIN CARE,433.0,118.88
2025,6,smoke,56.0,5.6
2025,6,SOAP,4850.0,738.83
2025,6,soy sauce,14.0,0.0
2025,6,SPIRIT DRINK,2335.0,224.0
2025,6,SPONGE,322.0,70.8
2025,6,stroberry,41.0,0.0
2025,6,swakto,65.0,0.0
2025,6,TBA,27197.5,5861.2
2025,6,TISSUE,1445.0,169.2
2025,6,tools,68.0,68.0
2025,6,TUBS,48.0,6.7
2025,6,twin jumbo pack,280.0,280.0
2025,6,WATER ,1506.0,74.16
2025,6,WAX,1238.0,196.6
2025,6,whisky,3708.0,432.0
2025,6,wrap,144.0,36.0
2025,7,baby saop,50.0,50.0
2025,7,BAKING ESSENTIALS,40632.0,7258.97
2025,7,banana,75.0,25.0
2025,7,BATTERY,2111.0,268.18
2025,7,BISCUITS,34801.0,4838.47
2025,7,BREAD,64644.0,6526.95
2025,7,brooms,94.0,94.0
2025,7,CAKE BAR,427.0,66.58
2025,7,can,294.0,42.0
2025,7,CANDY,33699.5,5055.13
2025,7,CANNED GOODS,34022.0,4078.57
2025,7,CANNED MILK,20435.0,2651.78
2025,7,CEREAL,2026.0,275.0
2025,7,chip,128.0,17.6
2025,7,CHIPS,20993.0,3051.43
2025,7,CIGARETTES,65917.0,4552.24
2025,7,clasic,1788.0,447.0
2025,7,CLEANING SOLUTION,930.0,198.39
2025,7,COFFEE,21172.0,3534.36
2025,7,COLOGNE,554.0,67.84
2025,7,CONDIMENTS,22650.5,2823.25
2025,7,cookies,123.5,15.6
2025,7,corn,2180.0,331.0
2025,7,COTTON,58.0,8.0
2025,7,crackers,3141.0,738.8
2025,7,creamer,609.0,0.0
2025,7,DEODORANT,1476.0,217.3
2025,7,DETERGENT,27840.5,4844.3
2025,7,DIAPERS,10283.0,1234.19
2025,7,DISH WASHING,5993.0,950.25
2025,7,DRINK,130356.0,20610.1
2025,7,eectrical,154.0,42.0
2025,7,EGG,36297.0,4766.7
2025,7,electrical,669.0,122.0
2025,7,FEMALE HYGEINE,4468.0,794.35
2025,7,foil,100.0,28.0
2025,7,Food Enhancer,28.0,6.0
2025,7,FROZEN FOODS,16331.0,1621.5
2025,7,green,108.0,0.0
2025,7,gulaman,19.0,3.25
2025,7,HAIR DYE,69.0,29.0
2025,7,Hardware,27.0,15.0
2025,7,home decor,504.0,259.0
2025,7,ICE CREAM,17636.0,2902.38
2025,7,jelly,1377.0,235.71
2025,7,LIGHTER,690.0,320.0
2025,7,LIQUOR,22714.0,2117.44
2025,7,lotion,70.0,18.0
2025,7,LPG,19840.0,2080.0
2025,7,made in china,271.0,98.0
2025,7,marlboro,15.0,15.0
2025,7,marsmallows,86.0,19.0
2025,7,MEDICINE,2066.0,522.55
2025,7,MILK,28807.0,5587.63
2025,7,MILK FORMULA,12195.0,1075.87
2025,7,misc,17556.0,3420.6
2025,7,none,2646.0,490.0
2025,7,NOODLES,27550.0,4057.14
2025,7,NUTS,6143.0,939.45
2025,7,OFFICE SUPPLIES,2200.0,739.99
2025,7,OIL,20595.0,2506.13
2025,7,paper plate,165.0,40.0
2025,7,Paper Supplies,2939.0,585.25
2025,7,PARTY NEEDS,165.0,31.25
2025,7,pasta,59.0,16.0
2025,7,peanuts,1187.0,1089.5
2025,7,pen,15.0,5.0
2025,7,PERSONAL HYGIENE,20823.0,3464.36
2025,7,Pesticide,1613.0,222.9
2025,7,PLASTIC PRODUCTS,27899.0,6804.89
2025,7,PLATE,29.0,7.35
2025,7,POWDER SOAP,744.0,191.0
2025,7,POWDERED FRUIT DRINK,5541.0,699.05
2025,7,POWDERED MILK DRINK,21437.5,3257.87
2025,7,Prepaid Load,2665.0,133.25
2025,7,rice,28516.0,1682.6
2025,7,sardines,165.0,23.5
2025,7,sauces,96.0,96.0
2025,7,SCHOOL SUPPLIES,6228.0,1770.85
2025,7,SEASONINGS,94344.0,13919.31
2025,7,Sewing Essentials,60.0,16.0
2025,7,SHAMPOO,6225.5,1055.28
2025,7,SIMCARD,590.0,134.0
2025,7,SKIN CARE,381.0,292.73
2025,7,skz,150.0,0.0
2025,7,smoke,739.0,52.3
2025,7,SOAP,4183.0,653.51
2025,7,soy sauce,7.0,0.0
2025,7,SPIRIT DRINK,270.0,20.0
2025,7,SPONGE,105.0,25.6
2025,7,stroberry,410.0,0.0
2025,7,swakto,39.0,0.0
2025,7,TBA,46340.5,11122.03
2025,7,TBA2,76.0,10.0
2025,7,TISSUE,3012.0,356.2
2025,7,tools,404.0,119.0
2025,7,tothpick,23.0,7.0
2025,7,TOYS,245.0,49.0
2025,7,TUBS,307.0,41.8
2025,7,twin jumbo pack,297.5,297.5
2025,7,WATER ,821.0,53.56
2025,7,WAX,494.0,92.2
2025,7,whisky,2781.0,324.0
2025,7,wrap,24.0,6.0
2025,8,baby saop,50.0,50.0
2025,8,BAKING ESSENTIALS,25579.0,4164.93
2025,8,banana,2310.0,770.0
2025,8,BATTERY,2146.0,314.55
2025,8,BISCUITS,23645.0,3485.08
2025,8,BREAD,57455.0,5817.6
2025,8,brooms,94.0,94.0
2025,8,CAKE BAR,553.0,96.99
2025,8,can,267.0,71.54
2025,8,CANDY,20605.5,4319.07
2025,8,CANNED GOODS,28154.0,3253.67
2025,8,CANNED MILK,10147.0,1374.03
2025,8,CEREAL,2442.0,350.6
2025,8,chip,198.0,34.7
2025,8,CHIPS,17655.0,2601.39
2025,8,CIGARETTES,58449.0,4583.65
2025,8,clasic,1348.0,337.0
2025,8,CLEANING SOLUTION,650.0,100.98
2025,8,COFFEE,13537.5,2344.82
2025,8,COLOGNE,238.0,36.65
2025,8,CONDIMENTS,16167.0,1862.23
2025,8,cookies,66.5,8.4
2025,8,corn,1720.0,259.25
2025,8,COTTON,127.0,17.0
2025,8,crackers,3182.0,756.2
2025,8,creamer,348.0,0.0
2025,8,DEODORANT,1364.0,180.6
2025,8,DETERGENT,24114.0,4324.95
2025,8,DIAPERS,10772.0,1373.15
2025,8,DISH WASHING,6496.0,1105.82
2025,8,DRINK,83850.0,13088.78
2025,8,EGG,25271.0,3743.1
2025,8,electrical,1015.0,147.0
2025,8,ELECTRONICS,138.0,44.0
2025,8,fabric,25.0,0.0
2025,8,FEMALE HYGEINE,4031.0,717.71
2025,8,foil,225.0,63.0
2025,8,Food Enhancer,28.0,6.0
2025,8,FROZEN FOODS,6045.0,795.25
2025,8,fuel,640.0,224.0
2025,8,green,135.0,0.0
2025,8,HAIR DYE,414.0,114.0
2025,8,Hardware,9.0,5.0
2025,8,home decor,342.0,175.75
2025,8,ICE CREAM,15458.0,2989.24
2025,8,jackie gel,12.0,12.0
2025,8,jelly,646.0,110.58
2025,8,LIGHTER,360.0,168.0
2025,8,LIQUOR,19722.0,1986.16
2025,8,lotion,103.0,18.65
2025,8,LPG,12400.0,1300.0
2025,8,made in china,178.0,80.0
2025,8,marsmallows,143.0,26.0
2025,8,MEDICINE,2275.0,539.76
2025,8,MILK,23966.0,4347.75
2025,8,MILK FORMULA,16314.0,1343.87
2025,8,misc,34430.5,6932.725
2025,8,msg,6.0,6.0
2025,8,none,3321.0,615.0
2025,8,NOODLES,16598.0,2398.66
2025,8,NUTS,2198.0,315.66
2025,8,OFFICE SUPPLIES,2468.0,747.49
2025,8,OIL,12085.0,1782.82
2025,8,paper plate,561.0,136.0
2025,8,Paper Supplies,1355.0,289.05
2025,8,PARTY NEEDS,170.0,38.5
2025,8,pasta,59.0,16.0
2025,8,peanuts,798.0,716.1
2025,8,PERSONAL HYGIENE,19956.0,3294.15
2025,8,Pesticide,1044.0,151.8
2025,8,PLASTIC PRODUCTS,15788.0,3427.08
2025,8,PLATE,116.0,29.4
2025,8,POWDER SOAP,1276.0,122.55
2025,8,POWDERED FRUIT DRINK,5559.0,703.69
2025,8,POWDERED MILK DRINK,17951.0,2643.81
2025,8,Prepaid Load,3034.0,151.7
2025,8,rice,13241.0,1676.2
2025,8,sardines,400.0,49.5
2025,8,sauces,128.0,128.0
2025,8,SCHOOL SUPPLIES,5609.0,1398.65
2025,8,SEASONINGS,31036.0,4993.5
2025,8,Sewing Essentials,84.0,28.0
2025,8,SHAMPOO,6856.0,1158.33
2025,8,SIMCARD,135.0,36.0
2025,8,SKIN CARE,461.0,217.48
2025,8,slime,72.0,72.0
2025,8,smoke,1473.0,-1190.1
2025,8,SOAP,5474.0,994.9
2025,8,soy sauce,14.0,0.0
2025,8,SPIRIT DRINK,358.0,78.0
2025,8,SPONGE,230.0,60.0
2025,8,stroberry,533.0,0.0
2025,8,swakto,182.0,0.0
2025,8,TBA,35640.9,8116.95
2025,8,TBA2,429.0,418.0
2025,8,TISSUE,951.0,175.7
2025,8,TOYS,108.0,18.0
2025,8,TUBS,232.0,31.7
2025,8,twin jumbo pack,359.0,89.0
2025,8,utensils,26.0,4.0
2025,8,WATER ,1087.0,112.12
2025,8,WAX,253.0,33.65
2025,8,whisky,2781.0,324.0
2025,8,zest.o,75.0,-725.0
2025,9,baby saop,25.0,25.0
2025,9,BAKING ESSENTIALS,21030.0,3771.44
2025,9,banana,3885.0,1295.0
2025,9,BATTERY,2192.0,271.97
2025,9,BISCUITS,23294.0,3631.95
2025,9,BREAD,58033.0,5841.9
2025,9,brooms,188.0,188.0
2025,9,CAKE BAR,445.0,65.18
2025,9,can,196.0,86.0
2025,9,CANDY,17873.0,3681.38
2025,9,CANNED GOODS,22545.0,2634.95
2025,9,CANNED MILK,6810.0,938.45
2025,9,CEREAL,1549.0,232.45
2025,9,chip,1024.0,390.85
2025,9,CHIPS,19658.0,3027.03
2025,9,CIGARETTES,57618.0,4677.0
2025,9,clasic,1612.0,403.0
2025,9,CLEANING SOLUTION,458.5,96.81
2025,9,COFFEE,13456.5,2225.26
2025,9,COLOGNE,101.0,16.35
2025,9,CONDIMENTS,12942.0,1608.26
2025,9,cookies,28.5,3.6
2025,9,corn,985.0,149.0
2025,9,COTTON,215.0,26.75
2025,9,crackers,3120.0,720.0
2025,9,creamer,551.0,0.0
2025,9,DEODORANT,1259.0,167.0
2025,9,DETERGENT,22736.0,3818.92
2025,9,DIAPERS,12036.0,1431.8
2025,9,DISH WASHING,7118.0,1137.43
2025,9,DRINK,63850.0,10189.86
2025,9,EGG,16530.0,2823.0
2025,9,electrical,199.0,0.0
2025,9,everkeen,0.0,0.0
2025,9,fabric,25.0,0.0
2025,9,FEMALE HYGEINE,4038.0,725.15
2025,9,FROZEN FOODS,1919.0,234.58
2025,9,fuel,400.0,140.0
2025,9,green,9.0,0.0
2025,9,HAIR DYE,636.0,111.6
2025,9,Hardware,18.0,10.0
2025,9,home decor,198.0,101.75
2025,9,ICE CREAM,11202.0,1938.92
2025,9,jackie gel,24.0,24.0
2025,9,jelly,442.0,75.66
2025,9,LIGHTER,255.0,119.0
2025,9,LIQUOR,20314.0,1931.95
2025,9,LPG,8680.0,910.0
2025,9,made in china,58.0,19.0
2025,9,marsmallows,49.0,14.0
2025,9,MEDICINE,2145.0,520.24
2025,9,MILK,23222.0,3145.26
2025,9,MILK FORMULA,16374.0,1325.38
2025,9,misc,20339.0,4410.4
